osm_id,name,fclass,finalCategory,latitude,longitude,status,reason
3116516403,Junbee Refreshment,restaurant,Food/Drink,11.2159545,123.1086004,low_confidence,name_similarity=42
3116616781,Tourism Office,tourist_info,Other,11.2154202,123.1092711,low_confidence,distance=82.1km>5.0km
3117870023,Amicio,restaurant,Food/Drink,10.7055152,122.5519593,low_confidence,distance=11204.8km>5.0km
3120027825,Waves Burger,fast_food,Food/Drink,14.8639629,120.8057505,low_confidence,distance=12.3km>5.0km
3120027827,Milk Fridge,fast_food,Food/Drink,14.8565453,120.8128293,low_confidence,distance=29.1km>5.0km
3121802468,Buhangin,guesthouse,Accommodation,14.1114959,120.6235952,low_confidence,distance=944.9km>5.0km
3121930134,Pengoo Bubble Tea,fast_food,Food/Drink,14.8517798,120.8173365,low_confidence,distance=382.4km>5.0km
3125368879,Baliwag,fast_food,Food/Drink,14.6236315,121.0963338,low_confidence,distance=43.8km>5.0km
3125465308,Calye Sports Bar,bar,Food/Drink,14.5329016,121.0709887,low_confidence,distance=6.1km>5.0km
3129080858,Lechon Manok ni Sr. Pedro,fast_food,Food/Drink,14.8893169,120.8673315,low_confidence,distance=5.6km>5.0km
3129124376,Burger Machine,fast_food,Food/Drink,14.9008775,120.8674602,low_confidence,distance=5.7km>5.0km
3129124380,Baliwag,fast_food,Food/Drink,14.901145,120.8673455,low_confidence,distance=7.7km>5.0km
3130502518,Chooks to Go,fast_food,Food/Drink,14.8686773,120.8021336,low_confidence,name_similarity=58
3136260519,Red Ribbon Capitol Branch,bakery,Food/Drink,10.3128286,123.8923382,low_confidence,name_similarity=58
3136265287,Jones Brothers Pizza,restaurant,Food/Drink,10.3129966,123.8924304,low_confidence,distance=11416.9km>5.0km
3136423073,MDPS CANTEEN,cafe,Food/Drink,14.6553006,121.1216322,zero_results,ZERO_RESULTS
3138064973,Bread Machine,bakery,Food/Drink,9.7858868,125.4912625,low_confidence,name_similarity=43
3138813629,Bardolci,fast_food,Food/Drink,14.5378033,120.9907382,low_confidence,distance=13085.6km>5.0km
3138814229,Yamato Bakery Café,bakery,Food/Drink,14.537315,120.9895182,low_confidence,distance=5.3km>5.0km
3141074605,Floyd's Restaurant,biergarten,Food/Drink,10.7181716,122.5612531,low_confidence,name_similarity=56
3141074607,Quix Mart,fast_food,Food/Drink,10.716064,122.5625748,zero_results,ZERO_RESULTS
3141074610,Peri Todd's Burger,restaurant,Food/Drink,10.7200869,122.5620412,low_confidence,distance=14056.8km>5.0km
3143361074,Borek KTV,bar,Food/Drink,14.851502,120.8184105,zero_results,ZERO_RESULTS
3143361077,Pizza Hut,restaurant,Food/Drink,14.8568205,120.8126723,low_confidence,distance=7.7km>5.0km
3143361079,Wing N' Twirls,fast_food,Food/Drink,14.8671943,120.8029081,low_confidence,distance=6.3km>5.0km
3144641773,Early Bird Breakfast Club,restaurant,Food/Drink,14.6105794,121.0795422,low_confidence,distance=7.5km>5.0km
3144827045,Andoy's Bakery,bakery,Food/Drink,13.9534142,121.3414163,low_confidence,distance=84.9km>5.0km
3148351237,Jose Rizal Munument,memorial,Attraction,11.7669344,125.021927,low_confidence,distance=538.2km>5.0km
3151982032,Chicharap Food House,restaurant,Food/Drink,14.1693026,121.2410016,low_confidence,name_similarity=38
3152152223,Kulinarya ng Tisa,restaurant,Food/Drink,14.8761351,120.7986852,low_confidence,name_similarity=53
3152381581,Bridge Town Eatery,restaurant,Food/Drink,11.6280629,125.0179399,low_confidence,distance=185.0km>5.0km
3152381586,Internet Cafe,cafe,Food/Drink,11.6274147,125.0177481,low_confidence,name_similarity=23
3152385966,Canteen,restaurant,Food/Drink,11.769767,125.0379451,low_confidence,distance=16.8km>5.0km
3153970631,Waltzing Kangaroo Bar & Grill,restaurant,Food/Drink,7.0557892,125.5436208,low_confidence,distance=12616.5km>5.0km
3156037602,Namia Travel and Tours,travel_agent,Retail,14.1751293,121.2429847,low_confidence,distance=12036.4km>5.0km
3157618560,Cafe Down Under,cafe,Food/Drink,14.4367298,120.9060677,low_confidence,distance=4840.5km>5.0km
3158988523,Doymeal's Eatshop,restaurant,Food/Drink,14.1697391,121.2439198,low_confidence,name_similarity=36
3158988525,Lil' Orbits Mini Donuts,cafe,Food/Drink,14.1688419,121.2438854,low_confidence,distance=10.3km>5.0km
3159878104,Racks,restaurant,Food/Drink,14.3762322,121.0120398,low_confidence,distance=5.5km>5.0km
3160613951,Pizza Factory,fast_food,Food/Drink,12.068005,124.5968684,low_confidence,distance=44.9km>5.0km
3163960392,Jose Rizal Statue,memorial,Attraction,14.5522378,121.1308293,low_confidence,distance=16.9km>5.0km
3164237762,6th Pylon Campsite,camp_site,Accommodation,10.34946,123.8470591,zero_results,ZERO_RESULTS
3164386470,Common Lunch Break Stop for Hikers,viewpoint,Attraction,9.700826,123.3493524,low_confidence,distance=22.8km>5.0km
3168599261,Battle of Binakayan Monument,monument,Attraction,14.458943,120.9223788,low_confidence,name_similarity=57
3170142553,Fish Market,marketplace,Retail,10.206512,124.7691999,low_confidence,distance=8.4km>5.0km
3171523539,Puring kainan,fast_food,Food/Drink,10.2721298,124.7829918,low_confidence,distance=76.7km>5.0km
3171703102,Emman's Bakeshop,restaurant,Food/Drink,11.8162596,125.2313887,low_confidence,distance=511.7km>5.0km
3171709934,Bagacay Public Market,marketplace,Retail,11.8163686,125.2319842,low_confidence,distance=351.0km>5.0km
3174164861,Papa John's,fast_food,Food/Drink,14.5391558,120.9892961,low_confidence,distance=7.1km>5.0km
3174238661,Outback Steakhouse,restaurant,Food/Drink,14.5374148,120.9901564,low_confidence,name_similarity=39
3174259154,Kaye's Gallery,cafe,Food/Drink,14.1687907,121.2439381,low_confidence,distance=40.4km>5.0km
3180091855,Happy KingKong,restaurant,Food/Drink,6.069849,125.1209234,low_confidence,distance=16.5km>5.0km
3180204389,Kimton's Lodging Inn,hostel,Accommodation,10.3150136,123.8923207,low_confidence,name_similarity=55
3180204637,Normar Lodge,hostel,Accommodation,10.3162618,123.8917065,low_confidence,distance=34.9km>5.0km
3180205755,Residencia Santa Clara,hostel,Accommodation,10.3161389,123.8913545,low_confidence,distance=12500.6km>5.0km
3182340250,The Buzz,cafe,Food/Drink,9.5487602,123.7736066,low_confidence,distance=6.6km>5.0km
3182559178,Tita Julie's Fastfood,fast_food,Food/Drink,10.3138472,123.8926094,low_confidence,distance=7375.3km>5.0km
3182572061,Cafeteria Jose,cafe,Food/Drink,10.3128279,123.8956627,low_confidence,name_similarity=43
3186039265,So What Jazz and Blues,bar,Food/Drink,14.5628388,121.030191,low_confidence,name_similarity=29
3187323037,Babes ng Masa,fast_food,Food/Drink,14.7679991,121.0821738,zero_results,ZERO_RESULTS
3187323040,Yummy's Bagnet at Sisig,fast_food,Food/Drink,14.7678908,121.0826453,low_confidence,name_similarity=30
3187323044,Supremo Chicken,fast_food,Food/Drink,14.767814,121.0829806,low_confidence,distance=11.1km>5.0km
3188507354,Mommy Place Eatery,restaurant,Food/Drink,14.7918105,121.0710997,low_confidence,distance=8.8km>5.0km
3188562264,Grotto Fruit & Vegetable Market,marketplace,Retail,14.7918511,121.0659426,low_confidence,name_similarity=59
3190308631,Hen-Lin,fast_food,Food/Drink,14.6772099,121.0820157,low_confidence,distance=5.8km>5.0km
3190308632,Jamaican,fast_food,Food/Drink,14.677279,121.0820563,low_confidence,distance=15849.8km>5.0km
3191316657,Sessions Bar,bar,Food/Drink,14.6771554,121.085297,low_confidence,distance=15.7km>5.0km
3191318862,Kitaro,restaurant,Food/Drink,14.6771425,121.0851548,low_confidence,distance=7.3km>5.0km
3191318863,FIC,fast_food,Food/Drink,14.6771139,121.0852983,low_confidence,distance=12.2km>5.0km
3192291314,Sapphire Lounge,bar,Food/Drink,14.4225897,121.0339311,low_confidence,distance=13228.8km>5.0km
3193036591,Punta Baluerte Resto Bar,bar,Food/Drink,13.9596286,122.2918641,low_confidence,distance=160.4km>5.0km
3193105663,Kainan sa Tabing Bayan,restaurant,Food/Drink,13.8830412,122.2569618,low_confidence,distance=96.7km>5.0km
3193988428,Stoops,fast_food,Food/Drink,14.4003211,120.9040472,low_confidence,distance=13359.9km>5.0km
3198716916,EAMC Coop Canteen,fast_food,Food/Drink,14.6425207,121.0484348,low_confidence,name_similarity=48
3199935202,Cafe Moraco,cafe,Food/Drink,14.4291645,120.8950214,low_confidence,distance=11260.7km>5.0km
3202752875,Confucius Statue,artwork,Attraction,14.583169,120.977792,low_confidence,distance=13675.2km>5.0km
3203116002,Cakes by Yda Cafe,restaurant,Food/Drink,16.3883422,120.5914943,low_confidence,name_similarity=41
3205691976,8th Street Bar & Coffee Lounge,cafe,Food/Drink,10.3195555,123.9030895,low_confidence,name_similarity=48
3205705978,Flex Superclub,nightclub,Other,10.3387354,123.9286852,low_confidence,name_similarity=44
3211909614,Yolees Resto,restaurant,Food/Drink,10.3200542,123.9013879,low_confidence,distance=14059.4km>5.0km
3211933546,Ireng Malabanan Eatery,fast_food,Food/Drink,13.9641648,121.5296876,low_confidence,distance=94.0km>5.0km
3212426727,Aqua Park,swimming_pool,Park/Nature,14.4388662,121.0370491,low_confidence,distance=17.1km>5.0km
3212451182,JEA Bakeshop,bakery,Food/Drink,10.3195765,123.9089618,low_confidence,name_similarity=50
3212578250,Rizal Monument,memorial,Attraction,13.9628428,121.5240602,low_confidence,distance=90.6km>5.0km
3212611414,Magdadaro Malunggay Hot Pandesal,bakery,Food/Drink,13.9658969,121.5281026,low_confidence,distance=65.7km>5.0km
3212611417,Rina's Bakery,bakery,Food/Drink,13.9658298,121.5281237,low_confidence,distance=22.5km>5.0km
3212664629,Imperial's Gift Shop,gift_shop,Retail,13.9636637,121.5255159,low_confidence,distance=11038.6km>5.0km
3212664632,Modern Asia Bakery,bakery,Food/Drink,13.9637381,121.5259974,zero_results,ZERO_RESULTS
3212718802,Tapsi Break,fast_food,Food/Drink,13.9641563,121.5250029,low_confidence,distance=81.8km>5.0km
3212761646,Sariaya New Fish Section Building,marketplace,Retail,13.9655005,121.5274274,low_confidence,name_similarity=51
3212770614,Last Supper,monument,Attraction,13.9638302,121.5241921,low_confidence,distance=10561.5km>5.0km
3212847424,Budin Stores,bakery,Food/Drink,14.0258493,121.5941276,low_confidence,name_similarity=50
3213308708,Binas Eatery,fast_food,Food/Drink,13.9590184,121.5126934,low_confidence,distance=12581.7km>5.0km
3215179490,Castillo's Bakery,bakery,Food/Drink,13.9613822,121.5267842,low_confidence,distance=13648.0km>5.0km
3215235861,Kelli Óle Kaffee,cafe,Food/Drink,10.3173387,123.8853542,low_confidence,distance=10907.0km>5.0km
3215329045,Cita's Bakeshop and Party Needs,bakery,Food/Drink,13.9629872,121.5258821,low_confidence,name_similarity=54
3215361303,Hinatuan North Lighthouse,lighthouse,Attraction,9.8105238,125.7112135,low_confidence,distance=166.1km>5.0km
3215445517,Budong Malunggay Pandesal,bakery,Food/Drink,13.9644817,121.5292192,low_confidence,distance=44.8km>5.0km
3215445518,Dean de Lou Eatery,fast_food,Food/Drink,13.9640598,121.5283712,low_confidence,distance=46.3km>5.0km
3215445523,Mister Donut,cafe,Food/Drink,13.9641904,121.5283187,low_confidence,distance=11.8km>5.0km
3215445526,Ruby Lugawan,fast_food,Food/Drink,13.9646167,121.5290044,low_confidence,distance=84.2km>5.0km
3215873419,Papoe's Fried Chicken,fast_food,Food/Drink,13.9642461,121.5259916,low_confidence,distance=54.6km>5.0km
3215873420,Sr. Pedro Lechon Manok,fast_food,Food/Drink,13.9637302,121.5259559,low_confidence,distance=93.1km>5.0km
3219629916,North Park,fast_food,Food/Drink,14.6927784,120.9708348,low_confidence,distance=5.9km>5.0km
3219845858,Double d' Brew,cafe,Food/Drink,12.4000153,121.9831364,low_confidence,distance=255.6km>5.0km
3219847672,Mouse's Morsels,restaurant,Food/Drink,12.3973868,121.9819877,low_confidence,distance=5.2km>5.0km
3220663288,Minute Burger,fast_food,Food/Drink,14.0703507,121.3030406,low_confidence,distance=12.7km>5.0km
3221207789,EMS Resort & Restaurant,restaurant,Food/Drink,15.4026634,121.3773536,low_confidence,distance=124.4km>5.0km
3221659064,Fast Food,restaurant,Food/Drink,14.5232585,120.981931,low_confidence,name_similarity=33
3223500844,Dexter Pizza,fast_food,Food/Drink,14.4051998,120.8590958,low_confidence,distance=24.1km>5.0km
3223545503,Oslo Bora,restaurant,Food/Drink,10.3163783,123.8876588,low_confidence,distance=10255.4km>5.0km
3224717568,House of Pink Cafe,cafe,Food/Drink,15.4802853,120.9763022,low_confidence,distance=10706.7km>5.0km
3224744037,Cyan Adventures,travel_agent,Retail,9.949271,123.3658053,low_confidence,distance=15.0km>5.0km
3228398586,Zekaf,restaurant,Food/Drink,14.6392651,121.0808582,zero_results,ZERO_RESULTS
3229681873,RP-US Balikatan Monument,memorial,Attraction,6.0517421,121.0143339,low_confidence,distance=978.0km>5.0km
3229682402,Lion Statue,artwork,Attraction,6.0509367,121.0156647,low_confidence,distance=151.7km>5.0km
3231297894,Sky Dine Restaurant,restaurant,Food/Drink,6.0561277,121.0006567,low_confidence,distance=3743.3km>5.0km
3231297952,Rizal Monument,memorial,Attraction,6.0531557,121.0005564,low_confidence,distance=948.3km>5.0km
3231298064,McMickey Restaurant,restaurant,Food/Drink,6.055392,121.0001978,low_confidence,distance=12549.3km>5.0km
3233830003,Circus Cafe,cafe,Food/Drink,14.5497708,121.0508926,low_confidence,distance=10.1km>5.0km
3233850935,Baker J,bakery,Food/Drink,14.5517456,121.0505747,low_confidence,distance=15.0km>5.0km
3233856239,The Butcher Shop & Pub,restaurant,Food/Drink,14.5509768,121.0512566,zero_results,ZERO_RESULTS
3233876208,Stacy's,restaurant,Food/Drink,14.5521293,121.0449908,low_confidence,distance=7.5km>5.0km
3233877626,Honeybee Patisserie,bakery,Food/Drink,14.5533128,121.0446869,zero_results,ZERO_RESULTS
3233877646,Pastaroni,restaurant,Food/Drink,14.5539283,121.0473753,low_confidence,distance=10745.2km>5.0km
3233877651,Relik Lunch Specials,restaurant,Food/Drink,14.5539717,121.0473726,low_confidence,distance=11217.1km>5.0km
3235755103,Victory Shopping Center,mall,Retail,14.4207304,121.0449193,low_confidence,distance=15.7km>5.0km
3238428674,Pulag Saddle Camp (Todiakap Trail),camp_site,Accommodation,16.5973524,120.8959002,low_confidence,name_similarity=35
3238947663,Goodah,restaurant,Food/Drink,14.5483197,121.0559882,low_confidence,distance=9.9km>5.0km
3238982942,NAIA Terminal 2 Arrival,tourist_info,Other,14.510579,121.0122169,low_confidence,name_similarity=38
3239090332,Chemistea Milk Tea + Cafe,cafe,Food/Drink,14.6669941,121.0212523,low_confidence,distance=13485.9km>5.0km
3239772174,Winnie's,restaurant,Food/Drink,11.9990153,120.2042872,low_confidence,distance=16.5km>5.0km
3245062861,Mesa Filipino Moderne,restaurant,Food/Drink,15.169906,120.5796882,low_confidence,name_similarity=46
3246381272,Alon-Alon Campsite,camp_site,Accommodation,14.2128798,120.686074,low_confidence,distance=28.4km>5.0km
3246381273,Anino Campsite,camp_site,Accommodation,14.2079442,120.6718331,low_confidence,distance=28.6km>5.0km
3246381274,Balite Junction,tourist_info,Other,14.2131105,120.6689187,low_confidence,distance=44.8km>5.0km
3246381276,Clearing,tourist_info,Other,14.2120592,120.6842594,low_confidence,distance=53.5km>5.0km
3246381277,Clearing,tourist_info,Other,14.2124381,120.692445,low_confidence,distance=52.8km>5.0km
3246381278,Ligaw Node,tourist_info,Other,14.2120985,120.6841511,low_confidence,distance=68.2km>5.0km
3246381279,Ligaw Node,tourist_info,Other,14.2122834,120.6870984,low_confidence,distance=68.1km>5.0km
3246381282,Pico De Loro Vantage Point,viewpoint,Attraction,14.2113899,120.6833696,low_confidence,distance=9.6km>5.0km
3246489741,Ligaw Node,tourist_info,Other,14.2008255,120.7016299,low_confidence,distance=68.9km>5.0km
3248762985,Mocha Blends,cafe,Food/Drink,17.5716837,120.3887743,low_confidence,distance=13156.2km>5.0km
3249209939,S 3,wayside_shrine,Other,9.6302316,124.0405516,zero_results,ZERO_RESULTS
3249209951,S 1,wayside_shrine,Other,9.6304888,124.0400846,low_confidence,distance=76.9km>5.0km
3249209957,S 2,wayside_shrine,Other,9.6305392,124.0403508,zero_results,ZERO_RESULTS
3249209959,S 4,wayside_shrine,Other,9.6306028,124.0409998,zero_results,ZERO_RESULTS
3249210073,S 5,wayside_shrine,Other,9.630926,124.0412567,low_confidence,distance=12628.1km>5.0km
3249210081,S6,wayside_shrine,Other,9.6312545,124.0417513,zero_results,ZERO_RESULTS
3249210095,S 7,wayside_shrine,Other,9.6315777,124.0420337,zero_results,ZERO_RESULTS
3249210104,S 8,wayside_shrine,Other,9.6317685,124.042477,zero_results,ZERO_RESULTS
3249210109,S 10,wayside_shrine,Other,9.6318834,124.04295,zero_results,ZERO_RESULTS
3249210111,S 9,wayside_shrine,Other,9.6319039,124.0427575,zero_results,ZERO_RESULTS
3249210115,S 11,wayside_shrine,Other,9.6319944,124.0435839,zero_results,ZERO_RESULTS
3249210125,S 12,wayside_shrine,Other,9.6321949,124.0438545,zero_results,ZERO_RESULTS
3249210140,S 13,wayside_shrine,Other,9.6325055,124.0441102,zero_results,ZERO_RESULTS
3249966863,View Point Hotel and Restaurant,hotel,Accommodation,14.0879944,120.9058774,low_confidence,name_similarity=53
3250037700,The Sylva,hotel,Accommodation,9.1740711,123.4760581,low_confidence,distance=14323.9km>5.0km
3250546314,Citycup Cafe,restaurant,Food/Drink,18.197052,120.5906586,low_confidence,name_similarity=50
3253181527,Tonnix Lodge,restaurant,Food/Drink,17.4126261,121.4411889,low_confidence,distance=8547.9km>5.0km
3254282572,Chihuahua,restaurant,Food/Drink,14.5537217,121.0510132,low_confidence,distance=12.8km>5.0km
3254606535,Barrio Fiesta,restaurant,Food/Drink,14.2467574,121.0620366,low_confidence,distance=9.5km>5.0km
3254806290,Luna Specialty Coffee,cafe,Food/Drink,14.5530368,121.0512968,low_confidence,distance=5.3km>5.0km
3255614498,Amboy's Bakeshop,bakery,Food/Drink,14.3260023,120.9403692,low_confidence,distance=24.7km>5.0km
3256087061,Pieta,artwork,Attraction,14.101029,121.5727853,low_confidence,distance=80.2km>5.0km
3258971698,Blu Frog,restaurant,Food/Drink,14.6034234,121.0510811,low_confidence,distance=12111.9km>5.0km
3258971704,Isdang Pulo,restaurant,Food/Drink,14.6033925,121.0510067,low_confidence,distance=6.1km>5.0km
3259184264,Baniel Eatery,fast_food,Food/Drink,9.1572018,123.2397383,low_confidence,distance=644.7km>5.0km
3259184267,Tubang Eatery,fast_food,Food/Drink,9.1590621,123.2405492,low_confidence,distance=163.4km>5.0km
3260409604,Gatbucks Bed and Breakfast,guesthouse,Accommodation,14.1019012,120.9522138,low_confidence,name_similarity=37
3260428791,Kuse,restaurant,Food/Drink,14.0954187,120.937178,low_confidence,distance=33.1km>5.0km
3260428792,Clawdaddy,restaurant,Food/Drink,14.0954669,120.9369413,low_confidence,distance=49.1km>5.0km
3260428793,Suteki,restaurant,Food/Drink,14.0955207,120.9367216,low_confidence,distance=11.7km>5.0km
3260428794,Amare La Cucina,restaurant,Food/Drink,14.0954328,120.9371109,low_confidence,distance=9.0km>5.0km
3260953561,Zam's Food and Fudge,restaurant,Food/Drink,8.1876052,126.3557204,zero_results,ZERO_RESULTS
3266669662,Hooch,bar,Food/Drink,14.5605813,121.0251682,low_confidence,distance=8.4km>5.0km
3266680870,Ligaw Node,tourist_info,Other,16.5770664,120.8881475,low_confidence,distance=197.9km>5.0km
3266680871,Pulag Junior (Peak 3),viewpoint,Attraction,16.5860374,120.9094506,low_confidence,distance=9.7km>5.0km
3266680872,Sea of Clouds Viewpoint,viewpoint,Attraction,16.5974171,120.8989138,low_confidence,distance=61.3km>5.0km
3266680873,Summit - Tawangan - Lusod Junction,tourist_info,Other,16.5892171,120.9092416,low_confidence,distance=38.6km>5.0km
3266680874,Vegetation,tourist_info,Other,16.5795215,120.9049086,low_confidence,distance=34.2km>5.0km
3268230837,Villa Khristalene Resort Restaurant,restaurant,Food/Drink,14.0868267,120.9797147,zero_results,ZERO_RESULTS
3268395008,Bart's Bread House,bakery,Food/Drink,16.1551721,119.9802166,low_confidence,distance=39.8km>5.0km
3268411669,Nelly's White Beach Resort,hotel,Accommodation,16.303994,119.7820435,low_confidence,name_similarity=37
3268411670,Nida Resort,hotel,Accommodation,16.3047833,119.7824198,low_confidence,distance=266.4km>5.0km
3274193015,Anix's House of Kare-Kare,restaurant,Food/Drink,14.6376406,121.0319075,low_confidence,distance=11.6km>5.0km
3274725732,Elena Bakery,bakery,Food/Drink,11.7774133,124.8830953,low_confidence,name_similarity=58
3274725738,Chooks to Go,fast_food,Food/Drink,11.7768926,124.8832687,low_confidence,distance=23.3km>5.0km
3276984318,Cabo Beach Resort,attraction,Attraction,11.9962395,120.2397152,low_confidence,distance=8797.6km>5.0km
3280538642,Chilliz,restaurant,Food/Drink,7.9073878,125.0934949,low_confidence,distance=11585.9km>5.0km
3281670149,Goto King,restaurant,Food/Drink,15.7859811,120.993212,low_confidence,name_similarity=56
3281984937,Cestaves,cafe,Food/Drink,14.4298143,120.8950636,zero_results,ZERO_RESULTS
3284167277,Public Market,marketplace,Retail,8.741055,126.2210957,low_confidence,distance=25.8km>5.0km
3290700938,Abandon Pearl Farm and private property,attraction,Attraction,11.9912091,120.0230537,low_confidence,distance=2350.5km>5.0km
3296025581,Emerald Hotel,hotel,Accommodation,11.777175,124.8830537,low_confidence,distance=195.9km>5.0km
3306913167,J. Cuppacakes,bakery,Food/Drink,14.563162,121.0216846,low_confidence,distance=8.5km>5.0km
3306913170,Namaya,restaurant,Food/Drink,14.5631558,121.0210969,zero_results,ZERO_RESULTS
3306913180,Tous Les Jours,bakery,Food/Drink,14.5632062,121.021552,low_confidence,distance=7.2km>5.0km
3306913185,Zabo Chicken,restaurant,Food/Drink,14.5640235,121.0222049,low_confidence,distance=10.2km>5.0km
3307192945,Ambito Grand Terrace,hotel,Accommodation,11.7059567,122.3709883,low_confidence,distance=11922.3km>5.0km
3308748760,Blu Dynasty Cantonese Cuisine,restaurant,Food/Drink,14.6015903,120.9796834,low_confidence,distance=6.5km>5.0km
3308869301,Tour Guide Rental,tourist_info,Other,14.1126455,121.3647232,low_confidence,distance=6.0km>5.0km
3308869303,Bamboo Raft Rental,tourist_info,Other,14.112677,121.3646846,low_confidence,distance=13.2km>5.0km
3308982292,Hill 394,viewpoint,Attraction,14.7582524,120.3290681,zero_results,ZERO_RESULTS
3311746226,Central Food House,fast_food,Food/Drink,7.0794535,125.705669,low_confidence,distance=9.3km>5.0km
3315765893,La Playa,restaurant,Food/Drink,14.3865443,120.587892,low_confidence,distance=23.5km>5.0km
3315765894,MacArthur Statue,memorial,Attraction,14.3882821,120.5875163,low_confidence,distance=598.4km>5.0km
3315765895,North Entrance,attraction,Attraction,14.3897021,120.5909848,low_confidence,distance=11634.0km>5.0km
3315765898,Filipino Guerilla,artwork,Attraction,14.3892451,120.5996253,low_confidence,distance=87.6km>5.0km
3315765899,We Shall Not Forget,memorial,Attraction,14.3893115,120.5994724,zero_results,ZERO_RESULTS
3316869110,The Sand Bar,bar,Food/Drink,14.7649035,120.2504853,low_confidence,distance=38.0km>5.0km
3318253058,JEST Camp,attraction,Attraction,14.7920778,120.2943932,low_confidence,name_similarity=56
3318253060,Upper MAU Camp,camp_site,Accommodation,14.7888548,120.2943757,low_confidence,name_similarity=41
3320437228,Novotel,motel,Accommodation,14.2789656,121.1230809,low_confidence,distance=38.7km>5.0km
3320513487,Morales Mall,mall,Retail,14.3281433,121.0903889,low_confidence,name_similarity=42
3326643119,The Cliff,swimming_pool,Park/Nature,14.8503725,120.2563055,low_confidence,distance=10823.1km>5.0km
3326655254,Figaro,cafe,Food/Drink,8.4828563,124.6561839,low_confidence,distance=156.8km>5.0km
3329667089,ミスタードーナツ,fast_food,Food/Drink,11.775032,124.8817701,low_confidence,distance=63.2km>5.0km
3329779597,Mario's Bar,bar,Food/Drink,18.1957427,120.5902649,low_confidence,distance=7.5km>5.0km
3333700590,Restaurant,restaurant,Food/Drink,14.8853465,120.2240306,low_confidence,distance=9.3km>5.0km
3334208855,Rizal Monument,monument,Attraction,14.1847997,121.5100396,low_confidence,distance=72.4km>5.0km
3336455493,Cyma Estiatorio,restaurant,Food/Drink,14.5521076,121.0201197,low_confidence,name_similarity=47
3337266439,Buri White Sand Beach,attraction,Attraction,11.799551,124.8307745,low_confidence,name_similarity=56
3337908911,Seaside Pensione Resort,attraction,Attraction,11.7906308,124.8614192,low_confidence,distance=106.4km>5.0km
3344891448,Bethel's Chicken,fast_food,Food/Drink,9.5716793,125.7312882,low_confidence,distance=10.5km>5.0km
3345258485,University Cafeteria,restaurant,Food/Drink,14.163538,121.2417067,low_confidence,distance=57.5km>5.0km
3347700621,Bohol Python Wildlife Park,attraction,Attraction,9.6144279,123.9393327,low_confidence,distance=9.1km>5.0km
3351034659,Fortune World,restaurant,Food/Drink,14.2115128,120.9683317,low_confidence,distance=8.1km>5.0km
3355762793,Hiyas,restaurant,Food/Drink,14.5741371,121.0588126,low_confidence,distance=15.5km>5.0km
3355762893,Greeka Kouzina,restaurant,Food/Drink,14.5740962,121.0588678,low_confidence,distance=9.3km>5.0km
3357213567,Meaty Siomai Station,fast_food,Food/Drink,16.4194274,120.6271028,low_confidence,distance=5.5km>5.0km
3357215951,Erin's Potato Loco,fast_food,Food/Drink,16.41948,120.6271027,zero_results,ZERO_RESULTS
3361731193,Black Scoop Cafe,cafe,Food/Drink,14.4328061,120.9901463,low_confidence,distance=24.9km>5.0km
3362698740,27th Bascon,restaurant,Food/Drink,10.6864798,122.9570496,low_confidence,name_similarity=55
3365236148,Barney's Burger,restaurant,Food/Drink,14.8680819,120.461155,low_confidence,distance=29.5km>5.0km
3367372673,Kiosmod,fast_food,Food/Drink,6.064572,125.1277979,zero_results,ZERO_RESULTS
3367386031,Necing's Eatery,restaurant,Food/Drink,13.3192284,123.7395204,low_confidence,distance=16.8km>5.0km
3368409593,Daddy's Toasted Siopao,bakery,Food/Drink,14.4396961,121.0012755,low_confidence,distance=15.6km>5.0km
3372735999,Chick N Grill,restaurant,Food/Drink,10.6919241,122.9599705,low_confidence,distance=7.3km>5.0km
3376469906,Chooks to Go,fast_food,Food/Drink,11.7749784,124.8815088,low_confidence,distance=23.5km>5.0km
3376469909,2bro's Restaurant & Videoke,fast_food,Food/Drink,11.7751251,124.8814649,low_confidence,name_similarity=42
3376469920,Foodtalk,fast_food,Food/Drink,11.77534,124.8812057,low_confidence,distance=1632.3km>5.0km
3376469978,Pizza Ritos,restaurant,Food/Drink,11.7708701,124.8823352,zero_results,ZERO_RESULTS
3377448655,Fog Photo Cafe,cafe,Food/Drink,16.3984822,120.6083336,low_confidence,name_similarity=55
3378006773,Inang Laya,artwork,Attraction,16.405629,120.5983202,low_confidence,distance=225.1km>5.0km
3388679910,Jo's Chicken Inato,restaurant,Food/Drink,10.3070553,123.8972447,low_confidence,distance=128.3km>5.0km
3388679911,Moonleaf,cafe,Food/Drink,10.3070791,123.8973252,low_confidence,distance=228.7km>5.0km
3389252733,Villamor Restaurant,restaurant,Food/Drink,8.7127954,125.7596516,low_confidence,distance=122.9km>5.0km
3390807267,Misto,restaurant,Food/Drink,8.4845694,124.6503793,low_confidence,name_similarity=20
3390881212,MJ's Lomi House,restaurant,Food/Drink,14.075045,121.3257927,low_confidence,distance=23.5km>5.0km
3391829193,Biaños Pizzaderia,restaurant,Food/Drink,8.9433494,125.5226197,low_confidence,name_similarity=53
3392638204,Freedom Grafitti Wall,tourist_info,Other,10.2495336,124.751386,low_confidence,distance=13635.5km>5.0km
3392638209,Organico Lechon,fast_food,Food/Drink,10.3256961,124.7896706,low_confidence,distance=22.1km>5.0km
